,nodeA,nodeB,polarity
11804,Paul Schwartzman,Rudy Giuliani,-0.4767
11805,Ben Terris,Rudy Giuliani,-0.4767
11806,Paul Schwartzman,Trump,-0.4767
11807,Ben Terris,Trump,-0.4767
11808,Ben Terris,Paul Schwartzman,-0.4767
11809,Arthur Browne,Giuliani,-0.25
11810,Clinton,Josh Gerstein,-0.2732
11811,Clinton,Neera Tanden,0.1531
11812,Achilles,Tanden,0.3612
11813,Clinton,Obama,0.7906
11814,David Nakamura,Krissah Thompson,0.0
11815,Erick Erickson,Trump,0.3595
11816,Aaron Zitner,Dante Chinni,0.0
11817,Aaron Zitner,Clinton,0.0
11818,Clinton,Dante Chinni,0.0
11819,Michelle Obama,Trump,-0.4215
11820,Bill Clinton,Hillary,0.0
11821,Clinton,Seth Meyers,-0.3182
11822,Donald Trump,Hillary Clinton,0.743
11823,Hillary Clinton,Matt Borges,0.4404
11824,Bob Paduchik,Trump,0.0
11825,Clinton,Trump,-0.296
11826,Clinton,Libertarian Gary Johnson,0.7096
11827,Clinton,Jill Stein,0.7096
11828,Jill Stein,Libertarian Gary Johnson,0.7096
11829,Clinton,Joel Benenson,-0.296
11830,Joel Benenson,Johnson,-0.296
11831,Joel Benenson,Stein,-0.296
11832,Clinton,Johnson,-0.296
11833,Clinton,Stein,-0.296
11834,Johnson,Stein,-0.296
11835,Clinton,Tim Kaine,0.296
11836,Barack Obama,Clinton,0.0
11837,Bernie Sanders,Clinton,0.0258
11838,Chris Christie,Mike Pence,0.7184
11839,Mike Pence,Rudy Giuliani,0.7184
11840,Chris Christie,Rudy Giuliani,0.7184
11841,Clinton,Rob Portman,-0.5574
11842,Rob Portman,Trump,-0.5574
11843,Clinton,Rob Portman,-0.5574
11844,Clinton,Trump,-0.5574
11845,Clinton,Clinton,-0.5574
11846,Clinton,Trump,-0.5574
11847,Bernie Sanders,John Kasich,0.4767
11848,Hillary Clinton,Kasich,0.0
11849,Donald Trump,Hillary Clinton,0.0
11850,Donald Trump,Kasich,0.0
11851,Millsfield,Ted Cruz,0.5719
11852,Chris Christie,Kasich,0.0
11853,Ben Carson,Jeb Bush,0.0
11854,Jeb Bush,Marco Rubio,0.0
11855,Ben Carson,Marco Rubio,0.0
11856,Bernie Sanders,Donald Trump,0.0
11857,Marco Rubio,Ted Cruz,0.0
11858,John Kasich,Marco Rubio,0.0
11859,Jeb Bush,Marco Rubio,0.0
11860,John Kasich,Ted Cruz,0.0
11861,Jeb Bush,Ted Cruz,0.0
11862,Jeb Bush,John Kasich,0.0
11863,Kristen Anderson,Margie Omero,0.7003
11864,Mike Huckabee ,Rick Santorum,0.0
11865,Mike Huckabee ,Rand Paul,0.0
11866,Martin O'Malley,Mike Huckabee ,0.0
11867,Rand Paul,Rick Santorum,0.0
11868,Martin O'Malley,Rick Santorum,0.0
11869,Martin O'Malley,Rand Paul,0.0
11870,Bush,Kasich,-0.2023
11871,Chris Christie,Kasich,-0.2023
11872,Ben Carson,Kasich,-0.2023
11873,Carly Fiorina,Kasich,-0.2023
11874,Bush,Chris Christie,-0.2023
11875,Ben Carson,Bush,-0.2023
11876,Bush,Carly Fiorina,-0.2023
11877,Ben Carson,Chris Christie,-0.2023
11878,Carly Fiorina,Chris Christie,-0.2023
11879,Ben Carson,Carly Fiorina,-0.2023
11880,Erdogan,Putin,-0.6249
11881,Bush,Bush,-0.3182
11882,McCain,Trump,0.0
11883,Hillary Clinton,Tim Kaine,0.0772
11884,Donald Trump,TIM KAINE,-0.3612
11885,Barack Obama,Clinton,0.0
11886,Clinton,Obama,-0.8834
11887,Clinton,Hillary Clinton,-0.8834
11888,Hillary Clinton,Obama,-0.8834
11889,Bashar Assad,Clinton,-0.3818
11890,Albuquerque,Trump,-0.8807
11891,DiPaola,Trump,-0.4588
11892,Bernie Sanders,Hillary Clinton,0.0
11893,Hillary Clinton,John Podesta,0.1779
11894,Donald Trump,Mayor Sam Liccardo,0.1531
11895,Clinton,Trump,-0.7269
11896,Clinton,Hillary Clinton,-0.7269
11897,Hillary Clinton,Trump,-0.7269
11898,Donald Trump,Enrique Peña Nieto,0.0
11899,Enrique Peña Nieto,Hillary Clinton,0.0
11900,Donald Trump,Hillary Clinton,0.0
11901,Enrique Pena Nieto,Trump,0.2732
11902,Adolf Hitler,Peña Nieto,-0.5574
11903,Benito Mussolini,Peña Nieto,-0.5574
11904,Adolf Hitler,Benito Mussolini,-0.5574
11905,Peña Nieto,Twitter,0.6486
11906,Chris Christie,Peña Nieto,0.0
11907,John Kasich,Ted Cruz,0.7269
11908,Cruz,Kasich,-0.631
11909,Bernie Sanders,Hillary Clinton,0.1531
11910,Gandhiji,Michelle,0.8589
11911,Jim Gilmore,Rush Limbaugh,-0.9184
11912,Bill Donohue,Rush Limbaugh,-0.9184
11913,Bill Donohue,Jim Gilmore,-0.9184
11914,Danny Glover,Robert Reich,0.5023
11915,Bill Bradley's,Howard Dean's,-0.1419
11916,Donald Trump's,Steve Fraser,0.5719
11917,Matt Yglesias,Vox,-0.1655
11918,Clinton,Vox,-0.1655
11919,Clinton,Matt Yglesias,-0.1655
11920,Dave Hopkins,Echoing Bouie,0.5267
11921,Clintons,Echoing Bouie,0.5267
11922,Clintons,Dave Hopkins,0.5267
11923,Amy Klobuchar,Chris Murphy,0.7964
11924,Dara Lind,Vox,-0.5994
11925,Christopher Achen,Vanderbilt,0.4019
11926,Donald Trump,John McCain,-0.8481
11927,Jeb Bush,Rick Perry,-0.5574
11928,Jeb Bush,Marco Rubio,-0.5574
11929,Marco Rubio,Rick Perry,-0.5574
11930,McCain,Trump,0.0516
11931,Liz Mair,Walker,-0.7269
11932,Ben Carson,Donald Trump,0.0
11933,Carly Fiorina,Donald Trump,0.0
11934,Ben Carson,Carly Fiorina,0.0
11935,Marco Rubio,Walker,0.743
11936,Fiorina,Marco Rubio,0.743
11937,Fiorina,Walker,0.743
11938,Perry,Walker,0.2263
11939,Perry,Walker,0.3612
11940,Perry,Walker,0.0
11941,Jimmy Carter,Ronald Reagan,0.6369
11942,Bill Clinton,Jimmy Carter,0.6369
11943,George W. Bush,Jimmy Carter,0.6369
11944,Jimmy Carter,Walker,0.6369
11945,Bill Clinton,Ronald Reagan,0.6369
11946,George W. Bush,Ronald Reagan,0.6369
11947,Ronald Reagan,Walker,0.6369
11948,Bill Clinton,George W. Bush,0.6369
11949,Bill Clinton,Walker,0.6369
11950,George W. Bush,Walker,0.6369
11951,Rubio,Walker,0.4215
11952,Jeb Bush,Walker,0.4215
11953,John Kasich,Walker,0.4215
11954,Jeb Bush,Rubio,0.4215
11955,John Kasich,Rubio,0.4215
11956,Jeb Bush,John Kasich,0.4215
11957,Madison,Walker,0.8578
11958,Nicole Brown Simpson,O.J. Simpson,0.8391
11959,O.J. Simpson,Ron Goldman,0.8391
11960,Nicole Brown Simpson,Ron Goldman,0.8391
11961,Mosby,Obama,0.0516
11962,Kathleen Parker’s,Twitter,0.0
11963,Carson,Chuck Todd,0.6808
11964,Donald Trump,Khizr Khan’s,0.5267
11965,Hillary Clinton’s,Trump,-0.296
11966,Barack Obama,John McCain,0.5574
11967,Hillary Clinton,Patricia Smith,-0.9517
11968,McCain,Megyn Kelly,-0.6124
11969,Khizr Khan’s,Trump,-0.7506
11970,Khan,Trump,0.4215
11971,Mitch McConnell,Paul D. Ryan,0.6962
11972,Khan,Khan,-0.7391
11973,McCain,Trump,0.4939
11974,Kelly,Trump,0.4939
11975,Carly Fiorina,Trump,0.4939
11976,Kelly,McCain,0.4939
11977,Carly Fiorina,McCain,0.4939
11978,Carly Fiorina,Kelly,0.4939
11979,David Sweat,Richard Matt,-0.1027
11980,Andrew Cuomo,Matt,0.5106
11981,Andrew Cuomo,Sweat,0.5106
11982,Matt,Sweat,0.5106
11983,Matt,Sweat,-0.6246
11984,Gabriel DiBernardo,Matt,-0.6908
11985,Jeff Miller,R-Fla.,-0.4767
11986,Mike Coffman,R-Colo.,0.5789
11987,Bush,George W. Bush,0.3919
11988,Bush,Bush,0.3919
11989,Bush,George W. Bush,0.3919
11990,Bush,Megyn Kelly,0.2023
11991,Marco Rubio,Ted Cruz,0.0
11992,Rand Paul,Ted Cruz,0.0
11993,Chris Christie,Ted Cruz,0.0
11994,John Kasich,Ted Cruz,0.0
11995,Marco Rubio,Rand Paul,0.0
11996,Chris Christie,Marco Rubio,0.0
11997,John Kasich,Marco Rubio,0.0
11998,Chris Christie,Rand Paul,0.0
11999,John Kasich,Rand Paul,0.0
12000,Chris Christie,John Kasich,0.0
12001,Ford O’Connell,Jeb,0.1779
12002,George,Jeb,0.0
12003,Bush,Kelly,0.0
12004,Bush,Hannity,0.0
12005,Hannity,Kelly,0.0
12006,Bush,Kelly,0.0
12007,Bush,Politico,0.0
12008,Marco Rubio,Scott Walker,0.8225
12009,Jeb,Jeb,0.0
12010,Bush,Jeb,0.0
12011,Jeb,Mike Murphy,0.0
12012,Bush,Jeb,0.0
12013,Jeb,Mike Murphy,0.0
12014,Bush,Mike Murphy,0.0
12015,Elijah Cummings,Jason Chaffetz,0.0
12016,D-Md,Jason Chaffetz,0.0
12017,D-Md,Elijah Cummings,0.0
12018,Marco Rubio,Ted Cruz,0.4019
12019,John Kasich,Ted Cruz,0.4019
12020,John Kasich,Marco Rubio,0.4019
12021,Cruz,Kasich,-0.25
12022,Bernie Sanders,Hillary Clinton,0.0
12023,Cruz,Kasich,0.4215
12024,John McCain,Megyn Kelly,-0.6808
12025,Clinton,Cruz,0.7302
12026,Clinton,Cruz,-0.4215
12027,Cruz,Kasich,0.0
12028,Hannah Graham,Jesse Matthew Jr.,-0.9442
12029,Denise Lunsford,Graham,0.0377
12030,Matthew,Morgan Harrington,-0.5994
12031,Harrington,Lunsford,-0.0992
12032,Graham,Matthew,0.4588
12033,Harrington,Matthew,-0.5859
12034,Harrington,Lunsford,-0.2732
12035,Kerry,Wendy Sherman,0.4215
12036,Hannah Arendt,Hitler,-0.3612
12037,Kim Davis,Liberty Counsel,0.5994
12038,Davis,Davis,-0.2263
12039,Kim Davis,Watkins,0.0
12040,David Moore,Davis,-0.5423
12041,David Ermold,Davis,-0.5423
12042,David Ermold,David Moore,-0.5423
12043,Davis,Randy Smith,0.4404
12044,Davis,Randy Smith,0.4404
12045,Davis,Davis,0.4404
12046,Chris Harper Mercer,Mintz,0.0
12047,Daniel Patrick Moynihan,John Kennedy,0.0
12048,Daniel Patrick Moynihan,Richard Nixon,0.0
12049,John Kennedy,Richard Nixon,0.0
12050,Moynihan,Stephen Hess,0.0
12051,Nixon,Stephen Hess,0.0
12052,Moynihan,Nixon,0.0
12053,Greg Weiner,Moynihan,0.4019
12054,Moynihan,Nixon,0.8316
12055,Moynihan,Nixon,0.6705
12056,Chill,Moynihan,0.0
12057,Donald Trump,Ted Cruz,0.8155
12058,Donald Trump,Marco Rubio,0.8155
12059,Marco Rubio,Ted Cruz,0.8155
12060,Rand Paul,Rand Paul,0.5413
12061,Bush,Christie,0.3612
12062,Bush,John Kasich,0.3612
12063,Christie,John Kasich,0.3612
12064,Ben Carson,Carson,0.4201
12065,Lindsey Graham,Rick Perry,0.296
12066,Lindsey Graham,Scott Walker,0.296
12067,Bobby Jindal,Lindsey Graham,0.296
12068,Rick Perry,Scott Walker,0.296
12069,Bobby Jindal,Rick Perry,0.296
12070,Bobby Jindal,Scott Walker,0.296
12071,Bernie Sanders,Hillary Clinton,-0.5994
12072,Clinton,Jake Tapper,0.0
12073,Clinton,Jake Tapper,0.0
12074,Clinton,Clinton,0.0
12075,Clinton,Warren,0.1406
12076,Clinton,David Brock,0.5994
12077,David Brock,Hillary Clinton,0.5927
12078,Bernie Sanders,Latino,-0.4541
12079,Anita Hill,David Brock,-0.128
12080,Barack Obama,Clinton,0.5719
12081,Clinton,Trump,-0.6249
12082,George H.W. Bush,Ronald Reagan,0.0
12083,Al Gore,John Kerry,0.5719
12084,Barack Obama,Jimmy Carter,0.4767
12085,Bill Clinton,George H.W. Bush,0.6757
12086,Bill Clinton,Ronald Reagan,0.6757
12087,George H.W. Bush,Ronald Reagan,0.6757
12088,Clinton,James Brown,0.0
12089,D-Ill,Dick Durbin,-0.6808
12090,Lives Matter,Trump,0.8442
12091,Donald Trump's,O'Malley,-0.5719
12092,Jeb,Jeb Bush,0.2263
12093,Donald Trump,Ted Cruz,0.4019
12094,Harry Truman,Kennedy,0.4767
12095,Harry Truman,Johnson,0.4767
12096,Johnson,Kennedy,0.4767
12097,Cruz,Reagan,-0.2732
12098,Dylan Matthews,Vox,0.7506
12099,Art Laffer,Cruz,0.0
12100,Cruz,Reagan,0.4404
12101,Cruz,Laffer,0.4404
12102,Laffer,Reagan,0.4404
12103,Laffer,Sam Brownback,0.4019
12104,Brownback,Laffer,0.079
12105,Brownback,Laffer,0.8402
12106,Art Laffer,Ted Cruz,0.7096
12107,Art Laffer,Ronald Reagan’s,0.7096
12108,Ronald Reagan’s,Ted Cruz,0.7096
12109,Bernie Sanders,Clinton,0.0
12110,Jim Webb,Lincoln Chafee,0.7128
12111,Jim Webb,Larry Lessig,0.7128
12112,Jim Webb,Martin O'Malley,0.7128
12113,Larry Lessig,Lincoln Chafee,0.7128
12114,Lincoln Chafee,Martin O'Malley,0.7128
12115,Larry Lessig,Martin O'Malley,0.7128
12116,Clinton,Clinton,0.0
12117,Chafee,Webb,-0.6249
12118,Chafee,Webb,0.0
12119,Chafee,Webb,0.0
12120,Webb,Webb,0.0
12121,Chafee,Chafee,0.0
12122,Chafee,Webb,0.0
12123,Chafee,Webb,0.0
12124,Clinton,Clinton,0.5256
12125,Clinton,Clinton,0.8176
12126,Clinton,Donald Trump,0.3818
12127,Ben Carson,Biden,0.5267
12128,Carson,Clinton,0.0
12129,Gloria Borger,Hillary Clinton,0.4404
12130,Clinton,Peter Hamby,0.0
12131,Rodina,Yulia Zaitseva,-0.6486
12132,Charlie Hebdo,Prophet Mohammed,-0.765
12133,Abu Bakr al-Baghdadi,Charlie Hebdo,-0.765
12134,Abu Bakr al-Baghdadi,Prophet Mohammed,-0.765
12135,Benoit Bringer,Lignes Tele,0.0
12136,Mitch McConnell,R-Ky.,0.0258
12137,John Kerry,Mohammad Javad Zarif,0.4215
12138,Lawrence Hurley,Will Dunham,0.0
12139,Donald Trump,Hillary Clinton,0.0
12140,Mike Pence,Tim Kaine,0.0
12141,Don King,Donald Trump,0.0
12142,Dallas Mavericks,Mark Cuban,0.6486
12143,Clinton,Mark Cuban,0.6486
12144,Clinton,Dallas Mavericks,0.6486
12145,Alicia Machado,Clinton,0.5859
12146,Khan,Khizr Khan’s,-0.4019
12147,Ford,Jimmy Carter,0.5719
12148,Ford,Ford,0.5719
12149,Ford,Jimmy Carter,0.5719
12150,Clinton,Trump,0.0
12151,Clinton,Trump,0.0
12152,Clinton,Clinton,0.0
12153,Bernie Sanders,Hillary Clinton,0.4678
12154,Clinton,Sanders,0.0772
12155,Colin Powell,Condoleezza Rice,0.3612
12156,Jeb Bush’s,Marco Rubio,0.5267
12157,Bush,Politico,-0.296
12158,Romney,Romney,0.4404
12159,Bush,Romney,0.4404
12160,Bush,Romney,0.4404
12161,Donald Trump,Romney,0.3818
12162,Bush,Romney,0.5267
12163,Bush,Politico,0.5267
12164,Politico,Romney,0.5267
12165,Charlie Hebdo,Gérard Biard,-0.4767
12166,Biard,Chuck Todd,0.7819
12167,Chuck Todd,Francis,0.7819
12168,Biard,Francis,0.7819
12169,Biard,Muhammad,0.8126
12170,Biden,Carter,0.128
12171,Biden,Chuck Hagel,0.128
12172,Biden,Obama,0.128
12173,Carter,Chuck Hagel,0.128
12174,Carter,Obama,0.128
12175,Chuck Hagel,Obama,0.128
12176,Carter,Stephanie,-0.296
12177,Carter,John Burnett,0.0
12178,Laurent Fabius,Wang Yi,0.8126
12179,Frank Walter Steinmeier,Wang Yi,0.8126
12180,Federica Mogherini,Wang Yi,0.8126
12181,Mohammad Javad Zarif,Wang Yi,0.8126
12182,Ali Akbar Salehi,Wang Yi,0.8126
12183,Sergey Lavrov,Wang Yi,0.8126
12184,Philip Hammon,Wang Yi,0.8126
12185,John Kerry,Wang Yi,0.8126
12186,Ernest Moniz,Wang Yi,0.8126
12187,Frank Walter Steinmeier,Laurent Fabius,0.8126
12188,Federica Mogherini,Laurent Fabius,0.8126
12189,Laurent Fabius,Mohammad Javad Zarif,0.8126
12190,Ali Akbar Salehi,Laurent Fabius,0.8126
12191,Laurent Fabius,Sergey Lavrov,0.8126
12192,Laurent Fabius,Philip Hammon,0.8126
12193,John Kerry,Laurent Fabius,0.8126
12194,Ernest Moniz,Laurent Fabius,0.8126
12195,Federica Mogherini,Frank Walter Steinmeier,0.8126
12196,Frank Walter Steinmeier,Mohammad Javad Zarif,0.8126
12197,Ali Akbar Salehi,Frank Walter Steinmeier,0.8126
12198,Frank Walter Steinmeier,Sergey Lavrov,0.8126
12199,Frank Walter Steinmeier,Philip Hammon,0.8126
12200,Frank Walter Steinmeier,John Kerry,0.8126
12201,Ernest Moniz,Frank Walter Steinmeier,0.8126
12202,Federica Mogherini,Mohammad Javad Zarif,0.8126
12203,Ali Akbar Salehi,Federica Mogherini,0.8126
12204,Federica Mogherini,Sergey Lavrov,0.8126
12205,Federica Mogherini,Philip Hammon,0.8126
12206,Federica Mogherini,John Kerry,0.8126
12207,Ernest Moniz,Federica Mogherini,0.8126
12208,Ali Akbar Salehi,Mohammad Javad Zarif,0.8126
12209,Mohammad Javad Zarif,Sergey Lavrov,0.8126
12210,Mohammad Javad Zarif,Philip Hammon,0.8126
12211,John Kerry,Mohammad Javad Zarif,0.8126
12212,Ernest Moniz,Mohammad Javad Zarif,0.8126
12213,Ali Akbar Salehi,Sergey Lavrov,0.8126
12214,Ali Akbar Salehi,Philip Hammon,0.8126
12215,Ali Akbar Salehi,John Kerry,0.8126
12216,Ali Akbar Salehi,Ernest Moniz,0.8126
12217,Philip Hammon,Sergey Lavrov,0.8126
12218,John Kerry,Sergey Lavrov,0.8126
12219,Ernest Moniz,Sergey Lavrov,0.8126
12220,John Kerry,Philip Hammon,0.8126
12221,Ernest Moniz,Philip Hammon,0.8126
12222,Ernest Moniz,John Kerry,0.8126
12223,Ayatollah Ali Khamenei,Barack Obama,0.8126
12224,Chatham,Richard Dalton,0.2023
12225,Dalton,Khamenei,-0.6597
12226,John Kasich,Ted Cruz,-0.1027
12227,Donald Trump,John Kasich,-0.1027
12228,Donald Trump,Ted Cruz,-0.1027
12229,Lyin,Ted,0.5859
12230,Kasich,Lyin,0.5859
12231,Kasich,Ted,0.5859
12232,Cruz,Kasich,0.0
12233,Cruz,Cruz,0.0
12234,Cruz,Kasich,0.0
12235,Cruz,Kasich,0.0
12236,Cruz,Kasich,-0.0258
12237,Cruz,Kasich,0.6242
12238,Kasich,Kasich,0.6242
12239,Cruz,Kasich,0.6242
12240,Cruz,Kasich,0.1815
12241,Kasich,Trump,0.1815
12242,Kasich,Kasich,0.1815
12243,Cruz,Kasich,0.1815
12244,Cruz,Trump,0.1815
12245,Cruz,Kasich,0.1815
12246,Cruz,Cruz,0.1815
12247,Kasich,Trump,0.1815
12248,Cruz,Trump,0.1815
12249,Cruz,Kasich,0.1815
12250,Cruz,Kasich,-0.3818
12251,Cruz,Kasich,-0.296
12252,Cruz,Kasich,0.0
12253,H. Jaymi Elsass,Jaclyn Schildkraut,0.5267
12254,Lankford,Lott,0.2263
12255,Lankford,Lott,0.4215
12256,Jennifer Elrod,Jerry Smith,0.0
12257,Carolyn Dineen King,Jimmy Carter,0.4019
12258,Carolyn Dineen King,Obama,0.4019
12259,Jimmy Carter,Obama,0.4019
12260,Andrew Hanen,Smith,0.0
12261,Mike Huckabee,Tony Perkins,0.4767
12262,Obama,Tom Price,0.4939
12263,Dan Pfeiffer,Obama,0.5256
12264,Hillary Clinton's,John Podesta,0.3612
12265,George W. Bush,Ronald Reagan,0.25
12266,Donald Trump,Hillary Clinton,0.4404
12267,Clinton,Trump,0.4404
12268,Clinton,Trump,0.1027
12269,Bacevich,Carter,0.0
12270,Bush,Clinton,0.0
12271,Hillary Clinton,Webb,-0.2732
12272,Eisenhower,Eisenhower,0.4939
12273,Allen,John Foster Dulles,0.0
12274,Clinton,George Herbert Walker Bush,0.6364
12275,Saddam Hussein,Saddam Hussein,-0.6124
12276,George Herbert Walker Bush,Reagan,0.0
12277,Bill Clinton,Reagan,0.0
12278,Bill Clinton,George Herbert Walker Bush,0.0
12279,Dylann Roof,Rachel Dolezal,-0.7184
12280,Aisha Harris,Willa Paskin,0.0
12281,Lisa Miller,Mariama Richards,0.0
12282,Michael Brown's,Michael Martin,-0.7184
12283,D-Nev,Harry Reid,-0.9579
12284,Baker,Obama,-0.9552
12285,Feinstein,Frank Lautenberg,0.0
12286,D-N.J.,Feinstein,0.0
12287,Feinstein,Peter King,0.0
12288,D-N.J.,Frank Lautenberg,0.0
12289,Frank Lautenberg,Peter King,0.0
12290,D-N.J.,Peter King,0.0
12291,Paul Ryan,R-Wis.,-0.1531
12292,Donald Stewart,Mitch McConnell,0.0
12293,Donald Stewart,R-Ky.,0.0
12294,Donald Stewart,McConnell,0.0
12295,Donald Stewart,Feinstein,0.0
12296,Mitch McConnell,R-Ky.,0.0
12297,McConnell,Mitch McConnell,0.0
12298,Feinstein,Mitch McConnell,0.0
12299,McConnell,R-Ky.,0.0
12300,Feinstein,R-Ky.,0.0
12301,Feinstein,McConnell,0.0
12302,D-Ill,Dick Durbin,-0.6908
12303,Bernie Sanders,Donald Trump,0.836
12304,Donald Trump,Hillary Clinton,0.836
12305,Bernie Sanders,Hillary Clinton,0.836
12306,George W. Bush,Trump,-0.9442
12307,Pope Francis,Trump,-0.9442
12308,George W. Bush,Pope Francis,-0.9442
12309,Nikki Haley,Tim Scott,0.0
12310,Nikki Haley,Trey Gowdy,0.0
12311,Tim Scott,Trey Gowdy,0.0
12312,Mark Sanford,Phil Robertson,0.6808
12313,David Limbaugh,Mark Sanford,0.6808
12314,David Limbaugh,Phil Robertson,0.6808
12315,Barbara Bush,Bush,0.0
12316,George W. Bush,Jeb Bush,0.128
12317,Cruz,Romney,0.5994
12318,Clinton,James E. Clyburn,0.8074
12319,Clyburn,Hillary Clinton,0.8658
12320,Jenna Johnson,S.C. Anne Gearan,0.0
12321,S.C. Anne Gearan,Sean Sullivan,0.0
12322,Ed O’Keefe,S.C. Anne Gearan,0.0
12323,John Wagner,S.C. Anne Gearan,0.0
12324,Robert Costa,S.C. Anne Gearan,0.0
12325,Philip Rucker,S.C. Anne Gearan,0.0
12326,Jenna Johnson,Sean Sullivan,0.0
12327,Ed O’Keefe,Jenna Johnson,0.0
12328,Jenna Johnson,John Wagner,0.0
12329,Jenna Johnson,Robert Costa,0.0
12330,Jenna Johnson,Philip Rucker,0.0
12331,Ed O’Keefe,Sean Sullivan,0.0
12332,John Wagner,Sean Sullivan,0.0
12333,Robert Costa,Sean Sullivan,0.0
12334,Philip Rucker,Sean Sullivan,0.0
12335,Ed O’Keefe,John Wagner,0.0
12336,Ed O’Keefe,Robert Costa,0.0
12337,Ed O’Keefe,Philip Rucker,0.0
12338,John Wagner,Robert Costa,0.0
12339,John Wagner,Philip Rucker,0.0
12340,Philip Rucker,Robert Costa,0.0
12341,John Boehner,Louie Gohmert,0.0
12342,Boehner,Ted Yoho,0.0
12343,Jim Bridenstine,Thomas Massie,0.0
12344,Boehner,Jim Bridenstine,0.0
12345,Boehner,Thomas Massie,0.0
12346,Barack Obama,Boehner,-0.128
12347,Perez,Vox,0.25
12348,Cesar Chavez,Frances Perkins,0.1901
12349,Clinton,Hillary Clinton,0.5719
12350,Kennedy,Paul Simon,-0.088
12351,Trump,Vladimir Putin,0.0
12352,John Kennedy,Nikita Khrushchev,0.0
12353,Mikhail Gorbachev,Ronald Reagan,0.0
12354,Trump,Vladimir Putin,0.7184
12355,Jay Nordlinger,Kim Jong-un,0.2846
12356,Khamenei,Trump,0.1531
12357,Hillary Clinton,Trump,0.0
12358,Clinton,Donald Trump,-0.128
12359,Khalid El Bakraoui,RTBF,0.0
12360,Ibrahim El Bakraoui's,RTBF,-0.1396
12361,RTBF,Salah Abdeslam,-0.1396
12362,Ibrahim El Bakraoui's,Salah Abdeslam,-0.1396
12363,El Bakraoui,Mohammed Bakkali,-0.7845
12364,D-Ohio,Sherrod Brown,-0.34
12365,R-Ala.,Richard Shelby,0.7964
12366,Melania,Michelle Obama,0.0
12367,Melania,Team Trump,0.0
12368,Jason Miller,Melania,0.7906
12369,Hillary Clinton,Paul Manafort,-0.3818
12370,Kevin Jorgeson,Tommy Caldwell,0.1298
12371,Caldwell,Terry,0.8338
12372,Dean Caldwell,Warren Harding,-0.296
12373,Tommy Caldwell,Warren Harding,-0.296
12374,Dawn Wall,Warren Harding,-0.296
12375,Dean Caldwell,Tommy Caldwell,-0.296
12376,Dawn Wall,Dean Caldwell,-0.296
12377,Dawn Wall,Tommy Caldwell,-0.296
12378,George Pataki,Jeb Bush,0.6249
12379,Jeb Bush,Lindsey Graham,0.6249
12380,George Pataki,Lindsey Graham,0.6249
12381,Gina McCarthy,Jodi Rell,0.0
12382,McCarthy,Tom Vilsack,0.6486
12383,Denis McDonough,John F. Kerry,0.3182
12384,Chuck Hagel,Denis McDonough,0.3182
12385,Denis McDonough,Jack Lew,0.3182
12386,Chuck Hagel,John F. Kerry,0.3182
12387,Jack Lew,John F. Kerry,0.3182
12388,Chuck Hagel,Jack Lew,0.3182
12389,Bill Clinton,George W. Bush,0.0
12390,Bush,Clinton,0.0
12391,John G. Roberts Jr.,Samuel A. Alito Jr.,-0.0387
12392,Goodwin Liu,Lindsey O. Graham,0.0
12393,Bush,Clinton,0.0
12394,James M. Inhofe,Tom Coburn,0.3182
12395,Inhofe,Oklahoman,0.3612
12396,Donald Trump,Hillary Clinton,0.4019
12397,Chad Seales,Ted Cruz,0.0
12398,Austin,Ted Cruz,0.0
12399,Austin,Chad Seales,0.0
12400,John C. Danforth Center on,Laurie Maffly-Kipp,0.0
12401,Donald Trump,Robert Jeffress,0.5994
12402,Bernie Sanders's,Smith,0.7003
12403,Hasan Edmonds,Jonas Edmonds,-0.8402
12404,Hasan Edmonds,Jonas Edmonds,0.0
12405,Denis McDonough,Obama,-0.2411
12406,Bernie Sanders,Hillary Clinton,0.0
12407,Hillary Clinton,Martin O’Malley,0.0
12408,Bernie Sanders,Martin O’Malley,0.0
12409,George W. Bush,John McCain,0.3182
12410,George W. Bush,R-Ariz.,0.3182
12411,John McCain,R-Ariz.,0.3182
12412,George H. W. Bush,Ronald Reagan,0.3182
12413,Hillary Clinton,Michelle ,0.7351
12414,Clinton,Michelle ,0.7351
12415,Clinton,Hillary Clinton,0.7351
12416,Donald Trump,Hillary Clinton,-0.0516
12417,Evan McMullin,Gary Johnson,0.0
12418,Evan McMullin,Jill Stein's,0.0
12419,Gary Johnson,Jill Stein's,0.0
12420,Johnson,McMullin,0.2023
12421,Bill Weld,Johnson,0.3612
12422,Governors Johnson,Weld,0.5859
12423,Johnson,McMullin,0.0
12424,Johnson,McMullin,0.9042
12425,George Wallace,Johnson,0.9042
12426,George Wallace,McMullin,0.9042
12427,Bobby Kennedy,Eugene McCarthy,0.0
12428,Bobby Kennedy,anti-Lyndon Johnson,0.0
12429,Eugene McCarthy,anti-Lyndon Johnson,0.0
12430,Bobby Kennedy,Joe Biden,-0.4215
12431,Clinton,Hillary Clinton,-0.1901
12432,Clinton,David Petraeus,-0.1901
12433,David Petraeus,Hillary Clinton,-0.1901
12434,Clinton,Hillary Rodham,0.128
12435,Clinton,Mahlon,0.0
12436,Clinton,Gibson,0.0
12437,Gibson,Mahlon,0.0
12438,Clinton,Gibson,0.0772
12439,Clinton,Kathy Shelton,-0.2732
12440,Clinton,Roy Reed,-0.34
